,days_until_funded,funded_amount,terms_disbursal_amount,loan_amount,repayment_term,contains_old,contains_improve,contains_help,contains_buy,contains_loan,negative_sentiment,positive_sentiment,overall_positive,description_length,is_female,is_bulgaria,is_iraq,is_zambia,is_thailand,is_health,is_ed,is_arts,is_agriculture,is_food,is_housing,african,asian,north_american,south_american,european,paid,refunded,defaulted,in_repayment
3113,0,175,15000.0,175,8,0,0,0,1,1,3,5,1,89,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3114,3,975,40000.0,975,14,1,1,0,0,1,4,4,0,79,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3115,2,250,10000.0,250,8,1,0,0,0,1,4,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3116,1,350,30000.0,350,11,0,0,0,1,1,5,2,0,148,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3117,26,375,15000.0,375,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3118,26,750,30000.0,750,8,1,0,0,1,1,6,4,0,89,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3119,4,2100,200000.0,2100,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3120,1,300,150000.0,300,9,1,0,0,0,1,3,4,1,125,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3121,7,3425,5180000.0,3425,7,1,0,0,1,1,3,7,1,127,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3122,7,350,14000.0,350,8,1,0,0,1,1,4,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3123,3,475,19500.0,475,13,0,0,1,0,1,3,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3124,0,300,25000.0,300,14,1,0,0,1,1,5,4,0,130,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3125,2,475,40000.0,475,13,0,1,0,1,1,4,2,0,66,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3126,1,275,11000.0,275,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3127,1,725,29000.0,725,8,0,0,1,0,1,4,4,0,82,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3128,1,0,20000.0,250,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3129,0,350,30000.0,350,14,1,1,0,1,1,6,5,0,134,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3130,1,250,10000.0,250,14,0,0,0,1,1,5,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3131,2,300,150000.0,300,9,1,0,0,1,1,5,3,0,128,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3132,3,300,25000.0,300,10,0,1,0,1,1,5,6,1,98,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3133,2,700,28000.0,700,14,1,0,0,1,1,3,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3134,0,300,25000.0,300,14,1,1,0,1,1,7,5,0,152,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3135,1,725,15000000.0,725,11,0,0,0,1,1,6,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3136,25,1675,160000.0,1675,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3137,26,625,25000.0,625,8,1,0,0,0,1,5,5,0,101,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3138,0,125,10000.0,125,14,1,1,0,1,1,7,5,0,161,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3139,1,475,40000.0,475,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3140,2,275,11000.0,275,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3141,0,475,40000.0,475,13,1,1,0,0,1,4,7,1,110,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3142,3,350,14000.0,350,8,0,0,1,0,1,4,5,1,94,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3143,0,475,40000.0,475,14,0,0,1,0,1,1,7,1,133,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3144,8,375,15000.0,375,11,1,0,0,0,1,4,4,0,93,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3145,9,375,15000.0,375,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3146,0,325,12500.0,325,7,1,0,0,0,1,2,4,1,85,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3147,2,2450,2450.0,2450,6,0,0,0,1,1,3,3,0,118,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3148,29,1000,1000.0,1000,9,1,0,1,1,1,4,4,0,125,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3149,2,300,150000.0,300,9,1,0,1,1,1,4,7,1,154,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3150,2,250,20000.0,250,8,1,1,1,0,1,3,5,1,88,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3151,10,500,300000.0,500,10,1,0,1,1,1,3,6,1,99,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3152,10,350,30000.0,350,14,1,0,0,1,1,4,4,0,92,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3153,1,250,20000.0,250,13,1,0,1,1,1,7,6,0,129,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3154,7,375,15000.0,375,8,1,0,0,1,1,6,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3155,9,1075,2000.0,1075,8,0,0,0,1,1,3,5,1,78,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3156,7,1075,2000.0,1075,8,0,0,0,0,1,2,3,1,57,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3157,1,225,400.0,225,8,0,0,0,0,1,3,4,1,63,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3158,0,600,50000.0,600,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3159,2,250,10000.0,250,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3160,0,800,1500.0,800,8,0,0,0,0,1,4,2,0,57,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3161,12,800,1500.0,800,8,0,0,0,1,1,3,5,1,96,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3162,26,800,500000.0,800,12,1,0,0,1,1,4,5,1,77,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3163,3,250,10000.0,250,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3164,4,800,1500.0,800,8,1,0,0,0,1,1,6,1,85,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3165,5,800,1500.0,800,8,1,0,0,1,1,4,6,1,98,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3166,11,375,15000.0,375,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3167,8,375,15000.0,375,14,0,0,1,0,1,5,4,0,85,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3168,3,550,1000.0,550,8,0,0,0,1,1,3,5,1,67,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3169,12,500,20000.0,500,14,0,0,1,1,1,5,5,0,86,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3170,2,250,20000.0,250,13,0,0,0,1,1,4,5,1,96,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3171,0,275,500.0,275,6,0,0,0,0,1,2,2,0,76,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3172,2,275,11000.0,275,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3173,3,400,725.0,400,7,0,0,0,0,1,2,5,1,69,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3174,1,225,400.0,225,6,0,0,0,0,1,2,4,1,68,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3175,0,300,12000.0,300,8,1,0,0,1,1,4,5,1,72,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3176,3,1175,100000.0,1175,14,1,1,0,1,1,5,6,1,121,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3177,3,325,13000.0,325,8,1,0,0,1,1,5,5,0,93,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3178,5,375,15000.0,375,8,0,0,1,1,1,6,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3179,0,150,143.0,150,15,1,0,1,1,1,4,5,1,200,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
3180,0,150,143.0,150,14,1,0,0,1,1,4,5,1,178,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
3181,1,275,500.0,275,6,0,0,0,0,1,2,3,1,73,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3182,0,250,10000.0,250,8,1,0,0,1,1,3,4,1,74,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3183,0,125,200.0,125,6,0,0,0,0,1,2,2,0,74,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3184,0,275,500.0,275,6,0,0,0,0,1,2,5,1,70,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3185,2,250,20000.0,250,8,1,0,0,1,1,2,5,1,100,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3186,0,175,7000.0,175,9,0,0,0,1,1,3,3,0,69,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3187,0,125,5000.0,125,9,1,0,0,1,1,4,6,1,74,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3188,0,375,15000.0,375,5,0,0,1,1,1,6,6,0,92,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3189,0,150,143.0,150,14,1,0,1,1,1,4,6,1,206,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
3190,19,5350,23784675.0,5350,8,0,0,1,0,1,3,1,0,138,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3191,0,250,20000.0,250,13,1,1,1,1,1,6,7,1,126,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3192,0,250,600000.0,250,7,1,0,1,1,1,5,5,0,169,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3193,2,275,11000.0,275,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3194,7,1725,165000.0,1725,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3195,1,275,500.0,275,6,0,0,0,0,1,2,4,1,80,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3196,0,250,10000.0,250,8,1,0,0,1,0,4,6,1,69,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3197,1,250,10000.0,250,8,0,0,1,1,1,5,3,0,92,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3198,1,275,500.0,275,6,0,0,0,0,1,2,5,1,88,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3199,1,250,10000.0,250,8,1,0,0,0,1,5,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3200,4,300,12000.0,300,8,0,0,1,0,1,5,2,0,78,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3201,0,150,143.0,150,15,0,0,0,1,1,4,4,0,186,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
3202,1,525,21000.0,525,13,1,0,0,1,0,4,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3203,0,125,10000.0,125,13,1,0,0,1,1,5,4,0,138,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3204,3,250,20000.0,250,8,1,0,0,0,1,2,6,1,100,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3205,0,350,30000.0,350,8,1,0,0,1,1,4,4,0,106,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3206,1,275,500.0,275,6,0,0,0,0,1,2,3,1,88,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3207,0,150,143.0,150,14,1,0,0,1,1,5,3,0,168,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
3208,0,150,143.0,150,14,0,1,0,1,1,5,3,0,150,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
3209,6,500,20000.0,500,9,0,0,0,1,1,4,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3210,2,500,1300000.0,500,12,1,0,1,1,1,5,5,0,156,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3211,0,350,30000.0,350,8,1,0,0,1,1,4,5,1,98,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3212,1,325,800000.0,325,12,1,0,1,1,1,5,4,0,172,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3213,7,5550,24684839.0,5550,6,0,1,0,0,1,3,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3214,0,125,300.0,125,6,0,0,0,0,1,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3215,23,1425,6319931.0,1425,9,0,0,1,1,1,4,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3216,1,625,12000.0,625,14,0,1,0,1,1,4,3,0,124,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
3217,7,1500,715587.0,1500,8,1,0,0,1,1,5,6,1,313,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3218,6,1625,765737.0,1625,8,0,0,0,1,1,5,7,1,325,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3219,12,625,12000.0,625,14,1,1,1,1,1,5,9,1,103,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
3220,29,1000,1000.0,1000,9,1,0,1,1,1,3,5,1,135,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3221,1,925,12000.0,925,6,0,0,0,0,1,2,2,0,134,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
3222,3,300,12000.0,300,8,1,0,0,1,1,5,6,1,98,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3223,1,275,500.0,275,6,0,0,0,0,1,2,3,1,89,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3224,1,350,14000.0,350,8,1,1,0,0,1,3,4,1,96,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3225,11,825,70000.0,825,14,1,1,0,0,1,3,4,1,80,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3226,2,375,7000.0,375,11,0,0,1,1,1,4,4,0,115,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
3227,1,0,12000.0,925,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
3228,6,1200,115000.0,1200,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3229,3,475,40000.0,475,14,1,0,0,1,1,5,4,0,96,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3230,25,1425,135000.0,1425,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3231,1,150,5500.0,150,8,1,0,0,0,1,3,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3232,0,125,5000.0,125,8,1,0,0,1,1,3,5,1,83,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3233,7,300,12000.0,300,8,1,1,0,0,1,5,4,0,89,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3234,4,350,30000.0,350,8,1,1,0,1,1,5,5,0,115,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3235,1,800,2100000.0,800,12,1,0,1,1,1,5,6,1,169,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3236,0,125,5000.0,125,8,1,1,0,0,1,3,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3237,0,125,10000.0,125,13,1,1,1,1,1,6,6,0,97,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3238,0,75,3000.0,75,8,1,0,0,0,1,2,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3239,2,250,21363.75,250,12,1,0,0,1,1,3,5,1,58,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3240,30,1475,7000.0,1475,14,1,0,0,1,1,3,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3241,1,250,20000.0,250,13,1,0,0,1,1,5,5,0,73,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3242,1,275,11000.0,275,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3243,1,275,500.0,275,6,0,0,0,0,1,3,3,0,61,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3244,18,375,15000.0,375,9,1,0,0,1,1,3,6,1,85,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3245,12,575,23000.0,575,8,1,1,0,0,1,4,5,1,82,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3246,0,175,13453.09,175,12,1,1,0,1,1,5,3,0,76,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3247,12,1000,1000.0,1000,12,1,0,0,0,1,3,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3248,29,1275,800000.0,1275,12,1,0,0,0,1,4,4,0,82,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3249,1,350,14000.0,350,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3250,0,300,12000.0,300,5,1,0,1,1,1,6,4,0,286,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3251,29,1125,700000.0,1125,12,1,0,0,1,1,4,7,1,101,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3252,1,275,500.0,275,6,0,0,0,0,1,2,2,0,77,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3253,1,275,500.0,275,6,0,0,0,0,1,2,4,1,78,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3254,1,250,20000.0,250,13,0,0,0,1,1,5,3,0,83,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3255,8,350,30000.0,350,8,1,1,0,1,1,5,6,1,110,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3256,2,500,500.0,500,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3257,5,1100,2850000.0,1100,12,1,0,1,1,1,5,6,1,171,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3258,25,700,60000.0,700,8,1,0,0,1,1,5,5,0,107,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3259,1,500,300000.0,500,10,1,0,0,1,1,4,4,0,73,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3260,0,150,6000.0,150,8,1,0,0,1,1,3,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3261,13,925,100000.0,925,14,1,0,1,1,1,5,7,1,177,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
3262,0,150,350000.0,150,12,1,0,1,1,1,5,6,1,151,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3263,9,350,30000.0,350,8,1,1,0,1,1,5,5,0,105,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3264,0,175,300.0,175,6,0,0,0,0,1,2,4,1,70,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3265,14,1075,1067.2,1075,15,1,1,1,1,1,4,5,1,405,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3266,1,300,500000.0,300,15,1,0,0,1,1,7,5,0,161,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3267,1,800,800.0,800,14,1,0,1,1,1,3,5,1,154,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3268,0,250,400.0,250,15,1,1,0,0,1,4,6,1,230,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3269,0,125,300000.0,125,7,1,0,1,1,1,5,6,1,152,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3270,1,225,9000.0,225,7,0,0,0,1,1,3,5,1,72,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3271,1,275,500.0,275,6,0,0,0,0,1,2,5,1,67,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3272,1,250,20000.0,250,10,1,1,0,0,1,5,4,0,151,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
3273,1,800,800.0,800,14,1,0,1,1,1,3,7,1,145,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
3274,24,900,85000.0,900,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3275,3,300,12000.0,300,9,0,1,0,1,1,5,4,0,91,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
3276,2,250,20000.0,250,13,0,1,1,1,1,5,4,0,105,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
